,release_speed,release_pos_x,release_pos_z,batter,pitcher,zone,hit_location,balls,strikes,pfx_x,pfx_z,plate_x,plate_z,outs_when_up,inning,hc_x,hc_y,vx0,vy0,vz0,ax,ay,az,sz_top,sz_bot,hit_distance_sc,launch_speed,launch_angle,effective_speed,release_spin_rate,release_extension,game_pk,release_pos_y,estimated_ba_using_speedangle,estimated_woba_using_speedangle,woba_value,woba_denom,babip_value,iso_value,launch_speed_angle,at_bat_number,pitch_number,home_score,away_score,opp_hand,x0_CH,x0_CU,x0_EP,x0_FC,x0_FF,x0_FS,x0_FT,x0_KC,x0_SI,x0_SL,HitClf
3585,96.7,-1.31,5.42,656941,593372,8.0,3.0,0,0,-0.83,0.88,-0.03,1.8,0,8,154.18,168.48,5.13917949693133,-140.423187421751,-5.88488386982807,-11.834684391070398,32.563157527990896,-19.9045361736996,3.32,1.58,6.0,84.2,-26.0,94.8,2248.0,5.4,566595,55.14,0.05,0.045,0.0,1.0,0.0,0.0,2.0,54,1,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3586,88.7,-2.04,6.42,623520,571945,5.0,8.0,3,2,0.19,0.29,-0.05,2.61,2,7,123.11,87.23,4.47678707450466,-129.181403400549,-3.9473411821849305,1.28845435648497,24.214437981657902,-28.3550201362706,3.39,1.7,250.0,88.6,49.0,89.1,2497.0,6.3,566595,54.25,0.002,0.002,0.0,1.0,0.0,0.0,3.0,50,6,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3587,87.8,-2.04,6.47,546991,571945,6.0,9.0,0,1,0.34,0.25,0.29,2.31,2,7,146.04,85.14,4.9044232449372895,-127.803504298784,-4.5226744203831695,2.90930480437612,21.7321851735993,-28.9149904463708,3.37,1.55,277.0,97.2,15.0,87.7,2371.0,5.8,566595,54.65,0.752,0.74,1.6,1.0,1.0,2.0,4.0,49,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3588,94.5,-2.01,6.41,605170,571945,2.0,2.0,3,2,-1.15,1.07,0.24,3.07,1,7,,,8.3261069866473,-137.319697737392,-5.372271872822861,-16.1173172735718,27.831202946325302,-17.781759925375898,3.41,1.56,,,,94.3,2122.0,6.0,566595,54.47,,,0.0,1.0,0.0,0.0,,48,7,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3589,87.9,-1.98,6.58,608365,571945,12.0,4.0,1,1,0.48,0.06,0.84,2.6,0,7,143.51,151.21,5.776886891697989,-127.719992677881,-3.60848196467157,3.9195949035998603,26.641705930219103,-30.985047914574103,3.47,1.63,14.0,79.2,-11.0,86.9,2416.0,5.8,566595,54.72,0.092,0.09,0.0,1.0,0.0,0.0,2.0,47,3,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3590,88.3,-2.16,6.41,518792,571945,3.0,5.0,3,1,0.25,0.55,0.28,3.04,2,6,158.24,154.25,5.3933707084551905,-128.579466091867,-3.30667864913473,1.77110764715274,23.4316370929076,-25.6802674903265,3.52,1.67,81.0,91.4,4.0,88.1,2423.0,5.9,566595,54.64,0.485,0.467,0.0,1.0,0.0,0.0,4.0,42,5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3591,93.7,-1.88,6.61,519203,571945,5.0,4.0,0,0,-1.25,1.02,0.01,2.45,0,6,159.26,147.65,7.6429461850752,-136.19973777984,-7.2561182780575395,-17.2101936746977,28.2213834817993,-18.213528046076103,3.53,1.7,29.0,111.3,-4.0,93.8,2317.0,6.3,566595,54.22,0.478,0.45299999999999996,0.0,1.0,0.0,0.0,4.0,40,1,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3592,87.1,-1.87,6.58,592178,571945,6.0,2.0,1,2,0.38,0.11,0.82,2.63,2,5,,,5.6375024812705705,-126.73737484864701,-3.5679676786172,2.96462446931259,23.1927873503675,-30.6085558536628,3.22,1.57,,,,86.6,2360.0,5.8,566595,54.74,,,0.0,1.0,0.0,0.0,,34,4,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3593,96.4,-2.03,6.39,656941,571945,6.0,4.0,2,2,-0.75,1.02,0.33,2.44,1,5,161.29,146.13,7.940530137293281,-140.028288006964,-7.200605664751639,-11.6067109389913,30.1984835352735,-17.4597963001926,3.32,1.58,68.0,102.5,3.0,96.3,2377.0,6.3,566595,54.25,0.522,0.47,0.0,1.0,0.0,0.0,4.0,33,5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3594,92.0,-1.77,6.6,506433,571945,4.0,4.0,0,1,-1.05,1.16,-0.65,2.77,0,5,125.76,203.92,5.1138053001279005,-133.84963088087298,-6.4194614455363395,-13.6596869807043,26.864522917768102,-17.0527119446049,3.52,1.65,6.0,46.1,-24.0,92.4,2127.0,6.4,566595,54.13,0.11,0.10400000000000001,0.0,1.0,0.0,0.0,1.0,32,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3595,87.2,-1.9,6.56,546991,571945,9.0,1.0,0,1,0.39,0.12,0.82,1.49,1,4,128.78,183.72,5.68391409054911,-126.65748198903201,-6.16547697189925,2.94687319596915,25.619911468899698,-29.9186394940381,3.37,1.55,6.0,67.4,-23.0,86.1,2409.0,5.6,566595,54.85,0.04,0.037000000000000005,0.0,1.0,0.0,0.0,2.0,28,2,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3596,92.3,-1.93,6.66,605170,571945,3.0,8.0,2,1,-0.52,1.22,0.51,3.13,0,4,138.35,99.98,7.29377471453717,-134.064872755383,-5.7197341716872,-7.75845745633888,28.618172057783397,-16.6433368196521,3.41,1.56,237.0,82.3,51.0,91.8,2240.0,6.1,566595,54.42,0.027000000000000003,0.033,0.0,1.0,0.0,0.0,3.0,27,4,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3597,78.4,-1.86,6.56,608365,571945,6.0,7.0,2,2,0.87,-1.3,0.31,2.68,0,4,88.14,103.46,3.09255237712925,-113.956629115545,0.7863094283605029,6.66277554857634,21.443898523935303,-43.498258829845604,3.47,1.63,104.0,86.0,7.0,76.7,2610.0,5.2,566595,55.29,0.425,0.382,0.9,1.0,1.0,0.0,4.0,26,6,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1
3598,94.4,-2.01,6.56,518792,571945,6.0,8.0,1,2,-0.41,1.34,0.39,2.89,0,4,140.13,87.53,7.0659513278762995,-137.132221128032,-6.685363235273969,-6.716001825870889,31.299617644815,-14.332073471108401,3.52,1.67,269.0,82.3,22.0,93.4,2386.0,5.8,566595,54.66,0.552,0.53,0.9,1.0,1.0,0.0,4.0,25,4,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3599,79.2,-1.87,6.53,595879,571945,4.0,6.0,3,2,0.8,-1.26,-0.54,2.79,2,3,104.91,142.06,1.4370461318166998,-115.015934355116,0.9085096135406321,6.55408418874384,22.570567713640198,-43.3800850209939,3.38,1.6,,80.0,69.0,77.4,2625.0,5.2,566595,55.28,0.002,0.002,0.0,1.0,0.0,0.0,3.0,21,6,1,1,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3600,94.1,-1.92,6.47,519203,571945,6.0,4.0,2,1,-0.57,1.12,0.59,2.69,1,3,148.22,164.94,7.721504735958849,-136.782288910295,-6.573058838394151,-8.67280735465013,27.404879872720002,-16.9815516280742,3.53,1.7,8.0,64.6,-23.0,94.0,2296.0,6.1,566595,54.41,0.042,0.04,0.0,1.0,0.0,0.0,2.0,20,4,1,1,1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3601,88.8,-2.0,6.51,592178,571945,14.0,6.0,1,2,0.29,-0.09,1.17,1.73,0,3,118.15,159.77,7.11544395671912,-129.079685996709,-5.44342000644205,1.7711051951755499,25.800823957830502,-32.260126186374805,3.22,1.57,21.0,60.1,-2.0,88.2,2559.0,5.9,566595,54.59,0.085,0.077,0.0,1.0,0.0,0.0,2.0,19,5,1,1,0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0
3602,93.9,-2.06,6.46,656941,571945,3.0,2.0,2,2,-1.42,0.76,0.7,2.9,2,2,,,10.221803556110599,-136.281082098634,-5.11433703260866,-19.832641202024,28.9237270832521,-21.9025576497442,3.32,1.58,,,,93.5,2274.0,6.1,566595,54.35,,,0.0,1.0,0.0,0.0,,15,5,1,1,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3603,77.9,-1.84,6.64,506433,571945,6.0,7.0,0,2,0.79,-1.39,0.28,2.36,1,2,82.13,84.45,3.1009244309606303,-113.36413871582701,0.263491784953475,6.08360530999867,21.959952798411397,-44.24871405049629,3.52,1.65,288.0,80.1,25.0,77.1,2615.0,5.9,566595,54.64,0.327,0.303,0.0,1.0,0.0,0.0,3.0,14,4,1,0,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3604,93.8,-1.88,6.61,546991,571945,12.0,3.0,1,2,-0.56,1.3,0.16,3.95,0,2,151.64,167.97,6.45095834436486,-136.436957281185,-4.001705184894369,-8.296239617218589,27.9988978562808,-15.4836598458453,3.37,1.55,18.0,94.1,-13.0,93.4,2277.0,5.9,566595,54.55,0.21,0.201,0.0,1.0,0.0,0.0,2.0,13,4,1,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3605,87.5,-2.05,6.47,605170,571945,6.0,,1,2,0.1,-0.08,0.55,2.28,0,2,179.33,51.14,6.0036382216759,-127.262268207301,-3.78504870652995,-0.0945026823940745,25.092871505552395,-32.4774260510467,3.41,1.56,371.0,106.1,20.0,86.9,2404.0,5.8,566595,54.66,0.858,1.2790000000000001,1.25,1.0,1.0,1.0,6.0,12,4,1,0,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1
3606,94.2,-1.83,6.55,608365,571945,4.0,9.0,1,1,-0.78,1.1,-0.35,2.4,2,1,193.63,92.62,5.60321350131233,-137.06491187139602,-7.6209435807009696,-11.1157813872272,26.376429882641396,-16.821888418589598,3.47,1.63,294.0,93.3,20.0,95.1,2164.0,6.5,566595,53.99,0.272,0.278,0.0,1.0,0.0,0.0,4.0,6,3,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
3607,92.5,-1.8,6.62,595879,571945,13.0,5.0,1,1,-1.11,1.08,-0.86,1.85,1,1,106.43,166.44,4.76435151592505,-134.546535212957,-8.72253690461504,-14.4268375446724,25.4968011215138,-17.5958138851561,3.38,1.6,,82.9,-21.0,92.7,2050.0,6.2,566595,54.34,0.052000000000000005,0.047,0.0,1.0,0.0,0.0,2.0,4,3,0,0,0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3608,92.6,-1.9,6.54,519203,571945,4.0,8.0,0,1,-1.05,1.1,-0.34,2.67,1,1,127.76,100.92,6.209707429785451,-134.659889201818,-6.47594415002068,-13.909449640088198,26.301540447847902,-17.7603160727096,3.53,1.7,91.0,108.6,2.0,92.6,2211.0,6.1,566595,54.4,0.578,0.521,0.9,1.0,1.0,0.0,4.0,3,2,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1
3609,94.0,-2.27,6.37,592178,571945,5.0,5.0,0,0,-0.74,1.23,0.1,2.54,1,1,74.43,122.76,7.74803645324296,-136.658453697337,-6.94977885899569,-10.7622027893237,26.0048815331667,-15.603269316017,3.22,1.57,104.0,100.9,5.0,94.2,2218.0,6.2,566595,54.33,0.5920000000000001,0.56,0.9,1.0,1.0,0.0,4.0,2,1,0,0,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1
3610,93.4,-2.03,6.53,656941,571945,8.0,7.0,0,0,-1.07,1.14,0.02,2.0,0,1,30.24,81.45,7.56143857594769,-135.615873767169,-8.36454790042482,-14.6768713204851,26.942963954213,-16.6913346225365,3.32,1.58,335.0,100.6,34.0,93.3,2171.0,6.1,566595,54.37,0.555,1.068,0.0,1.0,0.0,0.0,6.0,1,1,0,0,1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0
3611,81.8,-1.25,6.3,608365,501789,14.0,2.0,0,2,1.12,-0.9,1.09,1.84,2,9,,,3.1151161460416903,-118.99678569361001,-1.66672856292976,9.73540379022301,26.2591957973384,-40.4707318302184,3.41,1.56,,,,81.0,2690.0,6.1,565635,54.41,,,0.0,1.0,0.0,0.0,,66,3,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3612,81.2,-1.42,6.4,518792,501789,9.0,8.0,0,2,0.9,-1.36,0.72,1.9,1,9,126.77,85.67,3.0493185944146095,-118.05062811368099,-0.76119443047986,7.596405600789731,25.954465328225698,-44.661767191421795,3.37,1.53,262.0,88.1,48.0,80.2,2781.0,6.0,565635,54.46,0.005,0.006,0.0,1.0,0.0,0.0,3.0,65,3,1,2,1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3613,82.0,-1.31,6.37,546991,501789,14.0,5.0,1,2,1.09,-1.29,0.95,1.79,0,9,114.39,178.64,3.01388438085621,-119.286905490116,-1.22549146426282,9.48171232039766,26.354470593867998,-44.2115637799974,3.47,1.59,3.0,70.6,-41.0,81.0,2933.0,6.0,565635,54.51,0.07200000000000001,0.065,0.0,1.0,0.0,0.0,2.0,64,4,1,2,0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3614,85.0,0.09,6.97,575929,606965,2.0,2.0,2,2,-1.18,0.26,0.15,2.87,2,8,,,2.45756613854971,-123.696346745596,-3.76673564679116,-12.454120135447301,24.423968898972,-29.061248381964504,3.19,1.38,,,,84.4,1648.0,5.9,565635,54.6,,,0.0,1.0,0.0,0.0,,59,5,1,2,0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3615,83.5,0.35,7.0,519203,606965,8.0,2.0,3,2,-1.21,1.0,-0.03,1.87,1,8,,,1.45251718896178,-121.33055775470899,-7.196019663712129,-12.034037514484801,25.1784103172202,-21.228337490968197,3.49,1.6,,,,82.6,1744.0,5.9,565635,54.58,,,0.0,1.0,0.0,0.0,,57,6,1,2,1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0
3616,94.7,0.07,6.93,592178,606965,2.0,8.0,0,0,-0.88,1.69,0.17,3.05,0,8,94.16,58.64,2.11130722624421,-137.510644751665,-7.86160013146945,-11.2398666278741,32.6303830415869,-10.0393558055596,3.58,1.68,338.0,101.6,43.0,92.6,2448.0,5.3,565635,55.15,0.165,0.307,0.0,1.0,0.0,0.0,3.0,56,1,1,2,0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0
